year_of_surv,Column1,job_location,company_type,is_manager,is_python,is_data_analyst,is_ml,is_sql,is_full_time,viz_tool,exp,salary
2024,1076,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Qlik,20,40000
2024,1077,אזור תל אביב,תעשייה ישראלית,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Power BI,4,17000
2024,1078,עבודה מהבית,הייטק,לא,כן,כן,לא,לעיתים נדירות,מלאה,Looker/Google Data studio,3,20000
2024,1079,מרכז,הייטק,לא,לא,כן,לא,כן,מלאה,Power BI,3,17000
2024,1080,עבודה מהבית,הייטק,לא,לא,כן,לא,כן,מלאה,Company Inside Tool,2,16000
2024,1081,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Power BI,1,14000
2024,1082,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,2,21000
2024,1083,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,5,31000
2024,1084,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,7,35000
2024,1085,מרכז,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,חצי משרה,Excel,2,6700
2024,1086,אזור תל אביב,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,2,11000
2024,1087,אזור תל אביב,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,other,1.9,12000
2024,1088,מרכז,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לעיתים נדירות,מלאה,Excel,17,14500
2024,1089,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Looker/Google Data studio,4,22000
2024,1090,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Python/R,1,22000
2024,1091,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,3.5,28000
2024,1092,אזור תל אביב,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,3,18000
2024,1093,אזור תל אביב,ממשלתיח,לא,לעיתים נדירות,כן,לעיתים נדירות,כן,,Excel,5,
2024,1094,מרכז,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,4,30000
2024,1095,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Excel,1,10000
2024,1096,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Excel,5,
2024,1097,מרכז,תעשייה ישראלית,לא,לא,כן,כן,לעיתים נדירות,מלאה,Qlik,2,11000
2024,1098,צפון,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,other,0,8240
2024,1099,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,כן,מלאה,Redash,5,30000
2024,1100,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,None,2,20000
2024,1101,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,4,26500
2024,1102,מרכז,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,None,2,16000
2024,1103,אזור חיפה,הייטק,לא,לא,כן,לא,לא,מלאה,Qlik,9,26000
2024,1104,מרכז,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,0,19000
2024,1105,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,6,25000
2024,1106,אזור ירושלים,ממשלתיח,לא,לעיתים נדירות,כן,לא,לעיתים נדירות,מלאה,Tableau,1,11000
2024,1107,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,3,23000
2024,1108,אזור תל אביב,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,Other,4,27000
2024,1109,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,other,1,16000
2024,1110,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,לעיתים נדירות,מלאה,None,10,28000
2024,1111,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Qlik,5,27000
2024,1112,מרכז,הייטק (גלובלי),כן,כן,כן,כן,כן,מלאה,Tableau,7,40000
2024,1113,מרכז,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Excel,4,18000
2024,1114,אזור באר שבע,הייטק,לא,כן,כן,לא,כן,מלאה,Power BI,4,22000
2024,1115,מרכז,הייטק (גלובלי),כן,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,3,23500
2024,1116,צפון,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,Power BI,2,70000
2024,1117,מרכז,הייטק (גלובלי),כן,כן,כן,לא,כן,מלאה,Tableau,5,32000
2024,1118,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Excel,1,23000
2024,1119,אזור תל אביב,הייטק (גלובלי),כן,לעיתים נדירות,כן,כן,כן,מלאה,Looker/Google Data studio,2,21000
2024,1120,מרכז,הייטק,לא,כן,כן,כן,כן,מלאה,Tableau,6,38000
2024,1121,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,כן,כן,מלאה,Other,17,45000
2024,1122,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,3,21000
2024,1123,מרכז,הייטק,לא,לא,כן,כן,לא,לא קבוע או לפי שעות,Tableau,2,6000
2024,1124,מרכז,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,None,1,10000
2024,1125,אזור ירושלים,ממשלתיח,לא,כן,כן,לא,כן,מלאה,Python/R,0,8000
2024,1126,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,3,20000
2024,1127,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Looker/Google Data studio,1.5,16000
2024,1128,אזור תל אביב,הייטק,כן,כן,כן,לא,כן,מלאה,Looker/Google Data studio,5,30450
2024,1129,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Power BI,2.5,21000
2024,1130,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,3,23000
2024,1131,מרכז,אחר,לא,כן,כן,לעיתים נדירות,כן,מלאה,Tableau,3,24000
2024,1132,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Python/R,1.5,27000
2024,1133,אזור תל אביב,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,4,22000
2024,1134,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,2,25000
2024,1135,אזור תל אביב,תעשייה ישראלית,לא,כן,כן,כן,כן,מלאה,Python/R,3,18000
2024,1136,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Excel,5,22000
2024,1137,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,3,
2024,1138,אזור תל אביב,הייטק (גלובלי),כן,לא,כן,לא,כן,מלאה,Tableau,10,33600
2024,1139,מרכז,הייטק,כן,לא,כן,לא,כן,מלאה,Power BI,8,20000
2024,1140,אזור תל אביב,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,Qlik,4,18500
2024,1141,אזור ירושלים,הייטק,לא,כן,כן,לעיתים נדירות,לא,מלאה,Power BI,1,15500
2024,1142,עבודה מהבית,אחר,לא,לא,כן,כן,כן,,Power BI,5,
2024,1143,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Python/R,8,28000
2024,1144,אזור תל אביב,הייטק,לא,לא,כן,לא,לא,מלאה,None,1,11500
2024,1145,מרכז,הייטק,לא,לא,כן,לא,כן,מלאה,Power BI,8,35000
2024,1146,אזור השפלה,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Excel,2,14000
2024,1147,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Company Inside Tool,2,
2024,1148,אזור תל אביב,הייטק,לא,לא,כן,לא,לעיתים נדירות,מלאה,Looker/Google Data studio,6,22000
2024,1149,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,לא,מלאה,other,9,20000
2024,1150,מרכז,הייטק,לא,לעיתים נדירות,כן,כן,כן,מלאה,Qlik,3,27000
2024,1151,מרכז,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,Power BI,9,24000
2024,1152,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Redash,5,17000
2024,1153,אזור השפלה,הייטק,לא,לא,כן,לא,כן,מלאה,Power BI,1,13000
2024,1154,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Other,1,17000
2024,1155,אזור תל אביב,הייטק,כן,כן,כן,לא,כן,מלאה,Power BI,2,21000
2024,1156,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Tableau,5,26000
2024,1157,מרכז,הייטק,לא,לעיתים נדירות,כן,לא,לא,מלאה,Excel,1,14600
2024,1158,אזור ירושלים,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,15,30000
2024,1159,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,,Excel,15,
2024,1160,מרכז,הייטק,לא,לא,כן,לא,כן,מלאה,Power BI,3,16500
2024,1161,אזור ירושלים,הייטק,לא,לעיתים נדירות,כן,לא,לעיתים נדירות,חצי משרה,Power BI,0,5000
2024,1162,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Qlik,7,25000
2024,1163,אזור תל אביב,הייטק,כן,לא,כן,כן,כן,מלאה,Power BI,10,65000
2024,1164,מרכז,הייטק,כן,לא,כן,לא,כן,מלאה,Excel,0,25000
2024,1165,אזור ירושלים,תעשייה ישראלית,לא,לא,כן,לא,לעיתים נדירות,מלאה,Power BI,3,15000
2024,1166,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,חצי משרה,Tableau,1.5,8200
2024,1167,מרכז,הייטק (גלובלי),לא,כן,כן,לא,כן,פחות מחצי משרה,Qlik,1,5500
2024,1168,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Excel,0,12500
2024,1169,מרכז,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,Excel,3,19000
2024,1170,אזור תל אביב,הייטק (גלובלי),כן,לא,כן,כן,לא,מלאה,Excel,4,20000
2024,1171,אזור באר שבע,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,None,3,14500
2024,1172,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,8,32000
2024,1173,מרכז,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,7,20000
2024,1174,מרכז,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לעיתים נדירות,מלאה,Power BI,1.4,11000
2024,1175,מרכז,אחר,לא,לא,כן,לא,לעיתים נדירות,,Looker/Google Data studio,5,
2024,1176,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,לעיתים נדירות,חצי משרה,Power BI,1,7500
2024,1177,מרכז,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,5,26000
2024,1178,אזור תל אביב,הייטק,לא,כן,כן,לעיתים נדירות,לא,מלאה,Power BI,1,16000
2024,1179,אזור תל אביב,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,Python/R,2,19000
2024,1180,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,לא,,Looker/Google Data studio,2.5,23000
2024,1181,אזור השפלה,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,1.5,25000
2024,1182,צפון,תעשייה ישראלית,כן,לעיתים נדירות,כן,כן,לא,מלאה,Python/R,5,24000
2024,1183,אזור תל אביב,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,Company Inside Tool,1,17500
2024,1184,מרכז,הייטק (גלובלי),לא,כן,כן,כן,לא,מלאה,Excel,7,25000
2024,1185,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Looker/Google Data studio,4,19500
2024,1186,אזור תל אביב,הייטק,כן,כן,כן,כן,כן,מלאה,Power BI,8,
2024,1187,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,other,2,20700
2024,1188,אזור תל אביב,הייטק,כן,לא,כן,לא,כן,מלאה,Tableau,7,30000
2024,1189,מרכז,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,2,28000
2024,1190,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,2,14500
2024,1191,צפון,הייטק,לא,לא,כן,לא,לא,מלאה,Power BI,2,12358
2024,1192,מרכז,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לא,מלאה,Excel,1,11000
2024,1193,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Excel,1,8500
2024,1194,מרכז,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Tableau,10,32000
2024,1195,אזור ירושלים,תעשייה ישראלית,לא,לא,כן,לא,לא,חצי משרה,Excel,2,6000
2024,1196,אזור תל אביב,תעשייה ישראלית,לא,לעיתים נדירות,כן,כן,כן,מלאה,Qlik,3,19000
2024,1197,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Python/R,3,25000
2024,1198,מרכז,הייטק (גלובלי),לא,לא,כן,כן,כן,מלאה,Qlik,2,19000
2024,1199,אזור תל אביב,הייטק,לא,כן,כן,כן,כן,מלאה,Tableau,5.5,33000
2024,1200,מרכז,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Tableau,3,25000
2024,1201,אזור השפלה,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Tableau,2,15000
2024,1202,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,כן,כן,מלאה,Power BI,2,26000
2024,1203,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,3.5,26000
2024,1204,אזור תל אביב,הייטק,כן,לא,כן,לא,כן,מלאה,Tableau,16,35000
2024,1205,מרכז,הייטק (גלובלי),לא,לא,כן,כן,לא,מלאה,Excel,3,14500
2024,1206,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,1,17000
2024,1207,מרכז,הייטק,לא,כן,כן,לא,כן,מלאה,Qlik,10,25000
2024,1208,אזור ירושלים,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Power BI,3,24000
2024,1209,אזור תל אביב,הייטק,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Tableau,11,48000
2024,1210,אזור תל אביב,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,Qlik,6,19000
2025,1211,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Python/R,2,70000
2025,1212,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Company Inside Tool,6,44000
2025,1213,מרכז,הייטק,לא,כן,כן,כן,כן,מלאה,Python/R,10,43000
2025,1214,אזור תל אביב,הייטק,כן,כן,כן,לעיתים נדירות,כן,מלאה,Tableau,11,42000
2025,1215,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Company Inside Tool,8,41000
2025,1216,אזור תל אביב,הייטק (גלובלי),כן,לא,כן,לעיתים נדירות,כן,מלאה,Tableau,17,40000
2025,1217,אזור תל אביב,הייטק,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Tableau,6,39500
2025,1218,מרכז,הייטק (גלובלי),לא,כן,כן,כן,כן,מלאה,Power BI,12,38500
2025,1219,מרכז,הייטק,כן,כן,כן,כן,כן,מלאה,Python/R,4,38000
2025,1220,מרכז,הייטק,לא,כן,כן,כן,כן,מלאה,Tableau,8,38000
2025,1221,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,כן,כן,מלאה,Python/R,12,37000
2025,1222,אזור תל אביב,הייטק (גלובלי),כן,כן,כן,כן,כן,מלאה,None,3,35000
2025,1223,אזור תל אביב,הייטק,לא,כן,כן,לא,לא,מלאה,Python/R,12,35000
2025,1224,עבודה מהבית,הייטק,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Tableau,7,35000
2025,1225,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,7,34000
2025,1226,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Other,8,34000
2025,1227,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,10,34000
2025,1228,אזור תל אביב,הייטק (גלובלי),כן,לא,כן,כן,כן,מלאה,Tableau,8,33000
2025,1229,אזור השפלה,הייטק,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Tableau,11,32000
2025,1230,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,Other,3,32000
2025,1231,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,3,32000
2025,1232,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,7,32000
2025,1233,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Other,5,31000
2025,1234,מרכז,תעשייה ישראלית,כן,כן,כן,לא,כן,מלאה,Power BI,8,30000
2025,1235,דרום,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,Tableau,5,30000
2025,1236,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,3,30000
2025,1237,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,4,30000
2025,1238,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,7,30000
2025,1239,אזור תל אביב,הייטק,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Tableau,16,30000
2025,1240,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,6,29000
2025,1241,אזור תל אביב,תעשייה ישראלית,כן,לא,כן,לעיתים נדירות,כן,מלאה,Other,6,29000
2025,1242,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,כן,מלאה,Other,3,29000
2025,1243,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Looker/Google Data studio,6,29000
2025,1244,אזור ירושלים,הייטק,לא,כן,כן,לא,כן,מלאה,Qlik,5,28500
2025,1245,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Company Inside Tool,3,28500
2025,1246,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Other,6,28000
2025,1247,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,כן,מלאה,Tableau,6,28000
2025,1248,מרכז,הייטק,כן,כן,כן,כן,כן,מלאה,Other,7,28000
2025,1249,אזור תל אביב,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,Python/R,3.5,28000
2025,1250,מרכז,הייטק,כן,כן,כן,לעיתים נדירות,כן,מלאה,Python/R,4,27000
2025,1251,אזור תל אביב,הייטק (גלובלי),כן,לא,כן,לא,כן,מלאה,Tableau,7,27000
2025,1252,אזור תל אביב,הייטק,לא,כן,כן,כן,כן,מלאה,Other,4,27000
2025,1253,צפון,תעשייה ישראלית,לא,כן,כן,כן,כן,מלאה,Power BI,5,27000
2025,1254,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,15,27000
2025,1255,אזור השפלה,תעשייה ישראלית,לא,לעיתים נדירות,כן,לעיתים נדירות,לעיתים נדירות,מלאה,Other,6,27000
2025,1256,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,5,27000
2025,1257,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,4,27000
2025,1258,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Qlik,3,27000
2025,1259,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לעיתים נדירות,כן,מלאה,Tableau,7,27000
2025,1260,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,10,26400
2025,1261,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,4,26000
2025,1262,אזור תל אביב,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Tableau,4.5,26000
2025,1263,אזור תל אביב,הייטק,כן,כן,כן,לעיתים נדירות,כן,מלאה,Power BI,5,26000
2025,1264,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Power BI,3.5,26000
2025,1265,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,other,5,26000
2025,1266,אזור ירושלים,הייטק (גלובלי),לא,כן,כן,כן,כן,מלאה,Python/R,7,25000
2025,1267,אזור השפלה,הייטק,כן,כן,כן,לא,כן,מלאה,Other,4,25000
2025,1268,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,4,25000
2025,1269,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Tableau,5,25000
2025,1270,מרכז,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,Power BI,5,25000
2025,1271,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,כן,כן,מלאה,Power BI,4,25000
2025,1272,מרכז,הייטק,כן,כן,כן,לא,כן,מלאה,Python/R,2.5,25000
2025,1273,אזור חיפה,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,Power BI,4,25000
2025,1274,מרכז,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,None,4,25000
2025,1275,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,3,25000
2025,1276,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Power BI,2,25000
2025,1277,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Tableau,3,25000
2025,1278,עבודה מהבית,הייטק,כן,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Power BI,10,25000
2025,1279,אזור תל אביב,הייטק,לא,כן,כן,לא,לעיתים נדירות,מלאה,Tableau,4,24500
2025,1280,אזור תל אביב,הייטק,כן,לעיתים נדירות,כן,לא,כן,מלאה,Looker/Google Data studio,3,24000
2025,1281,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,4,24000
2025,1282,מרכז,תעשייה ישראלית,לא,לא,כן,כן,לא,מלאה,Power BI,11,24000
2025,1283,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Tableau,4,24000
2025,1284,אזור תל אביב,תעשייה ישראלית,כן,לעיתים נדירות,כן,כן,כן,מלאה,Looker/Google Data studio,3,23000
2025,1285,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,Excel,2.5,23000
2025,1286,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לעיתים נדירות,כן,מלאה,Tableau,5,23000
2025,1287,מרכז,תעשייה ישראלית,לא,כן,כן,כן,כן,מלאה,Tableau,12,23000
2025,1288,מרכז,הייטק,לא,כן,כן,לא,כן,מלאה,Looker/Google Data studio,4,23000
2025,1289,אזור ירושלים,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Power BI,5,23000
2025,1290,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Tableau,3,23000
2025,1291,אזור חיפה,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,7,23000
2025,1292,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,Power BI,5,23000
2025,1293,אזור תל אביב,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,Excel,10,23000
2025,1294,אזור השפלה,הייטק,לא,לא,כן,כן,כן,מלאה,Other,5,23000
2025,1295,מרכז,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,Looker/Google Data studio,3.5,22500
2025,1296,מרכז,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Power BI,6,22500
2025,1297,אזור השפלה,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Other,6,22000
2025,1298,מרכז,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,Power BI,2,22000
2025,1299,מרכז,הייטק,לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Qlik,3,21500
2025,1300,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,None,2,21500
2025,1301,אזור תל אביב,הייטק,לא,כן,כן,לא,כן,מלאה,Python/R,4,21000
2025,1302,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,6,21000
2025,1303,דרום,אחר,לא,לא,כן,לא,לא,מלאה,Power BI,15,21000
2025,1304,מרכז,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,Qlik,8,21000
2025,1305,אזור תל אביב,הייטק,לא,לא,כן,לא,כן,מלאה,Looker/Google Data studio,2,21000
2025,1306,אזור תל אביב,הייטק,כן,כן,כן,לא,כן,מלאה,None,4,20500
2025,1307,מרכז,צהל,כן,כן,כן,לא,לעיתים נדירות,מלאה,Power BI,5,20000
2025,1308,אזור תל אביב,הייטק,לא,לא,כן,לעיתים נדירות,כן,מלאה,Tableau,1,20000
2025,1309,אזור תל אביב,ממשלתיח,כן,כן,כן,לעיתים נדירות,כן,מלאה,Other,20,20000
2025,1310,אזור תל אביב,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,Excel,3,20000
2025,1311,אזור תל אביב,הייטק,לא,לא,כן,לא,לעיתים נדירות,,Excel,8,20000
2025,1312,מרכז,הייטק (גלובלי),לא,לא,כן,כן,כן,מלאה,Qlik,3,20000
2025,1313,אזור תל אביב,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,1.5,20000
2025,1314,מרכז,תעשייה ישראלית,לא,כן,כן,כן,כן,מלאה,Power BI,2.5,19600
2025,1315,אזור ירושלים,הייטק (גלובלי),לא,כן,כן,לא,לעיתים נדירות,מלאה,Company Inside Tool,2,19500
2025,1316,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Tableau,1,19000
2025,1317,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Looker/Google Data studio,3,19000
2025,1318,עבודה מהבית,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,Power BI,15,19000
2025,1319,מרכז,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,Qlik,1.5,19000
2025,1320,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,Tableau,5,19000
2025,1321,מרכז,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,Excel,7,18500
2025,1322,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,Power BI,3,18500
2025,1323,אזור תל אביב,תעשייה ישראלית,לא,לא,כן,כן,כן,מלאה,Power BI,3,18500
2025,1324,אזור ירושלים,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,other,3,18500
2025,1325,אזור ירושלים,הייטק (גלובלי),לא,כן,כן,לא,לעיתים נדירות,מלאה,Qlik,1,18500
2025,1326,אזור תל אביב,הייטק,לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,Looker/Google Data studio,2.5,18000
